Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1704681900000,43506.23000000,43516.99000000,43374.34000000,43404.56000000,286.95024000,1704682199999,12461988.89989160,9341,111.41118000,4838996.95065260,0
1704682200000,43404.56000000,43405.87000000,43175.00000000,43310.00000000,571.59325000,1704682499999,24744365.05678110,18822,199.93550000,8654683.46124440,0
1704682500000,43309.09000000,43394.00000000,43298.00000000,43371.09000000,178.81871000,1704682799999,7753668.07517380,7080,97.99859000,4249331.57261320,0
1704682800000,43371.09000000,43427.60000000,43311.76000000,43389.99000000,185.12809000,1704683099999,8031706.02338350,6741,101.02767000,4383267.44746590,0
1704683100000,43389.98000000,43442.42000000,43388.00000000,43403.19000000,99.44013000,1704683399999,4316826.50267980,3745,61.97323000,2690237.41396570,0
1704683400000,43403.19000000,43435.11000000,43389.28000000,43393.14000000,117.50730000,1704683699999,5101453.35867680,4744,59.48727000,2582529.03975910,0
1704683700000,43393.14000000,43434.48000000,43328.53000000,43411.80000000,156.15247000,1704683999999,6772496.22827920,5658,81.89602000,3551863.47764700,0
1704684000000,43411.79000000,43421.10000000,43325.79000000,43351.99000000,154.59573000,1704684299999,6703373.44048070,5750,53.56923000,2323117.95330870,0
1704684300000,43351.99000000,43352.00000000,43225.00000000,43277.82000000,425.18161000,1704684599999,18397367.21898810,11239,192.09490000,8311280.91989330,0
1704684600000,43277.83000000,43322.51000000,43257.29000000,43309.57000000,166.93345000,1704684899999,7228310.18493750,6010,81.44094000,3526429.90398270,0
1704684900000,43309.58000000,43412.78000000,43291.59000000,43407.51000000,229.58265000,1704685199999,9947368.24517350,8860,138.99533000,6022887.20598850,0
1704685200000,43407.51000000,43494.00000000,43385.80000000,43488.23000000,176.98811000,1704685499999,7687828.41755340,8263,108.97047000,4733396.27710400,0
1704685500000,43488.24000000,43557.73000000,43452.62000000,43546.02000000,183.05468000,1704685799999,7963416.22134660,7180,108.40339000,4715821.47891050,0
1704685800000,43546.01000000,43547.61000000,43507.80000000,43530.03000000,87.39326000,1704686099999,3804277.62918590,3918,43.88429000,1910220.28121470,0
1704686100000,43530.03000000,43568.85000000,43506.00000000,43518.20000000,140.96757000,1704686399999,6138013.33967360,4082,76.50518000,3331690.39324150,0
1704686400000,43518.20000000,43518.22000000,43457.60000000,43498.01000000,105.92952000,1704686699999,4607296.92465690,4544,35.07259000,1525381.46897180,0
1704686700000,43498.01000000,43598.00000000,43478.06000000,43560.87000000,192.56114000,1704686999999,8388306.34760470,11601,104.62769000,4557079.56061960,0
1704687000000,43560.87000000,43560.87000000,43468.75000000,43505.89000000,90.86657000,1704687299999,3953771.51953190,3974,34.34852000,1494536.39895780,0
1704687300000,43505.89000000,43559.81000000,43489.83000000,43493.15000000,63.59527000,1704687599999,2768155.90883630,3139,32.13935000,1399041.45758290,0
1704687600000,43493.14000000,43493.15000000,43430.79000000,43454.20000000,69.49352000,1704687899999,3020148.41121250,3155,34.39512000,1494692.81021830,0
1704687900000,43454.20000000,43530.34000000,43454.20000000,43530.33000000,69.09623000,1704688199999,3004584.02849540,2594,45.24901000,1967539.22034230,0
1704688200000,43530.34000000,43538.30000000,43500.00000000,43526.30000000,62.35323000,1704688499999,2713805.37044360,2983,32.29066000,1405389.46797600,0
1704688500000,43526.30000000,43608.84000000,43522.96000000,43593.18000000,128.37635000,1704688799999,5594628.61605590,4322,82.41178000,3591344.59277560,0
1704688800000,43593.18000000,43593.18000000,43543.01000000,43552.01000000,84.40064000,1704689099999,3676409.31239330,2632,26.04227000,1134338.20985720,0
1704689100000,43552.01000000,43602.00000000,43531.82000000,43586.01000000,124.72779000,1704689399999,5436414.42395350,3476,48.28046000,2103987.97895860,0
1704689400000,43586.00000000,43586.01000000,43531.90000000,43541.10000000,44.83169000,1704689699999,1952254.90398370,2420,23.84156000,1038093.32803250,0
1704689700000,43541.11000000,43610.68000000,43534.00000000,43599.26000000,78.78418000,1704689999999,3432377.33143680,3109,43.77622000,1907255.50868520,0
1704690000000,43599.26000000,43599.27000000,43531.10000000,43550.24000000,71.85160000,1704690299999,3129731.73263230,3294,33.88072000,1475720.92594010,0
1704690300000,43550.24000000,43648.02000000,43544.89000000,43612.00000000,89.85343000,1704690599999,3917786.24937220,3357,54.15536000,2360828.02802120,0
1704690600000,43612.01000000,43616.00000000,43559.42000000,43592.00000000,72.59021000,1704690899999,3164448.05694550,2963,25.67267000,1118947.59121870,0
1704690900000,43591.99000000,43610.00000000,43581.25000000,43604.08000000,62.81437000,1704691199999,2738589.07422520,2675,37.15901000,1619983.96541030,0
1704691200000,43604.08000000,43604.09000000,43536.58000000,43540.08000000,92.57180000,1704691499999,4032831.25297840,2681,29.34960000,1278505.69733390,0
1704691500000,43540.09000000,43540.09000000,43475.00000000,43491.10000000,145.77384000,1704691799999,6341389.95744230,3952,63.19309000,2748940.50594290,0
1704691800000,43491.09000000,43528.45000000,43491.09000000,43520.23000000,52.09374000,1704692099999,2266675.87417220,2261,34.86126000,1516815.40546190,0
1704692100000,43520.23000000,43545.06000000,43502.01000000,43522.66000000,51.90112000,1704692399999,2258894.28530720,2364,32.64959000,1421024.94009420,0
1704692400000,43522.66000000,43557.50000000,43499.18000000,43557.50000000,51.81143000,1704692699999,2254691.47250090,2222,35.28106000,1535333.25687440,0
1704692700000,43557.49000000,43639.58000000,43557.49000000,43611.11000000,103.24028000,1704692999999,4501887.62199260,4257,67.62234000,2948470.36862850,0
1704693000000,43611.10000000,43631.65000000,43524.06000000,43628.53000000,260.05025000,1704693299999,11332646.17577220,5233,135.44820000,5901087.12372000,0
1704693300000,43628.54000000,43650.00000000,43604.99000000,43641.74000000,79.72319000,1704693599999,3478316.80020850,3828,46.12474000,2012413.15033910,0
1704693600000,43641.74000000,43641.75000000,43603.72000000,43616.05000000,69.84695000,1704693899999,3046941.43894830,5261,28.08879000,1225329.52915270,0
1704693900000,43616.05000000,43679.58000000,43601.10000000,43668.00000000,76.70879000,1704694199999,3347700.55285270,6133,45.68002000,1993604.14046260,0
1704694200000,43668.01000000,43669.58000000,43584.87000000,43625.81000000,126.35820000,1704694499999,5513005.79109690,3860,50.81664000,2217139.95588170,0
1704694500000,43625.82000000,43692.82000000,43613.18000000,43670.00000000,87.77719000,1704694799999,3832067.77153750,3854,53.39447000,2330962.06012250,0
1704694800000,43670.01000000,44341.80000000,43650.00000000,44049.73000000,1391.79653000,1704695099999,61280644.58066800,52168,834.36251000,36729296.76745680,0
1704695100000,44049.74000000,44205.34000000,44049.49000000,44146.80000000,474.55616000,1704695399999,20938813.78648990,33099,257.35627000,11354498.64121970,0
1704695400000,44146.80000000,44162.11000000,44000.00000000,44055.72000000,293.47714000,1704695699999,12933739.98348470,12373,121.00577000,5333725.66194830,0
1704695700000,44055.71000000,44078.00000000,43932.01000000,43967.33000000,248.63028000,1704695999999,10937965.64177860,8074,107.74994000,4739886.85696060,0
1704696000000,43967.32000000,44036.22000000,43899.19000000,44016.50000000,216.66382000,1704696299999,9525123.92133720,6931,118.36819000,5203720.74639780,0
1704696300000,44016.50000000,44025.02000000,43898.60000000,43908.86000000,138.38487000,1704696599999,6084780.17601060,5216,58.75205000,2583159.70114380,0
1704696600000,43908.85000000,43913.21000000,43821.10000000,43853.91000000,134.33621000,1704696899999,5892949.66685770,5900,60.72015000,2663506.82012860,0
1704696900000,43853.91000000,43917.98000000,43816.46000000,43912.87000000,122.48437000,1704697199999,5371835.81025420,4563,69.03786000,3027780.22671350,0
1704697200000,43912.88000000,43961.10000000,43872.95000000,43949.66000000,175.76465000,1704697499999,7719483.68176060,5434,91.35748000,4012044.81862120,0
1704697500000,43949.66000000,44038.00000000,43949.65000000,44004.34000000,150.54732000,1704697799999,6625001.89912420,5247,83.56815000,3677286.88504610,0
1704697800000,44004.35000000,44041.60000000,43990.78000000,44023.69000000,163.95789000,1704698099999,7216737.34396810,3950,67.59813000,2975569.68844680,0
1704698100000,44023.70000000,44074.99000000,44012.78000000,44021.92000000,132.02512000,1704698399999,5815008.47015750,5648,76.56164000,3372271.13172520,0
1704698400000,44021.92000000,44027.99000000,43966.00000000,44015.66000000,88.11321000,1704698699999,3876791.78964750,3387,37.76723000,1661766.00501090,0
1704698700000,44015.67000000,44015.67000000,43900.00000000,43939.82000000,107.61829000,1704698999999,4727785.95396820,4000,55.15042000,2422454.00288970,0
1704699000000,43939.81000000,43947.99000000,43836.02000000,43837.99000000,97.43667000,1704699299999,4276717.04848530,4623,43.11546000,1892173.13081890,0
1704699300000,43838.00000000,43870.00000000,43784.86000000,43795.83000000,165.70324000,1704699599999,7260548.10137520,6224,90.55102000,3967238.68625050,0
1704699600000,43795.83000000,43893.10000000,43795.83000000,43863.11000000,88.24416000,1704699899999,3869222.83338710,3809,56.35088000,2470733.27192670,0
1704699900000,43863.10000000,43887.93000000,43852.48000000,43887.49000000,124.37339000,1704700199999,5456230.61464840,4917,47.79591000,2096861.47890900,0
1704700200000,43887.50000000,43982.06000000,43884.00000000,43972.22000000,110.49058000,1704700499999,4853841.51211870,3904,79.26083000,3481797.33004090,0
1704700500000,43972.22000000,43995.98000000,43931.40000000,43974.55000000,122.84579000,1704700799999,5400761.46830790,3637,71.06344000,3124010.32316640,0
1704700800000,43974.55000000,43995.38000000,43931.10000000,43964.92000000,138.49739000,1704701099999,6089162.48168660,4947,61.91278000,2721966.22682690,0
1704701100000,43964.92000000,43964.93000000,43924.47000000,43946.06000000,51.39225000,1704701399999,2258386.69955630,2858,22.72379000,998526.55444230,0
1704701400000,43946.06000000,44038.43000000,43946.06000000,43998.83000000,72.29486000,1704701699999,3181164.60114490,4019,41.13815000,1809896.59934730,0
1704701700000,43998.83000000,44038.85000000,43990.01000000,44034.15000000,68.55144000,1704701999999,3017089.14390520,2705,39.38783000,1733513.68660870,0
1704702000000,44034.16000000,44069.41000000,44032.90000000,44046.00000000,90.37772000,1704702299999,3981141.99497530,3851,53.60736000,2361282.96040640,0
1704702300000,44046.00000000,44053.69000000,43976.00000000,44000.05000000,63.08236000,1704702599999,2776140.82704210,3124,27.29257000,1201137.72905020,0
1704702600000,44000.05000000,44033.48000000,43983.48000000,44009.69000000,53.97311000,1704702899999,2375208.05948080,2893,27.27629000,1200354.27403750,0
1704702900000,44009.69000000,44013.99000000,43931.00000000,43931.01000000,50.05127000,1704703199999,2200760.24510130,2864,14.70049000,646387.93486880,0
1704703200000,43931.00000000,43947.99000000,43901.76000000,43907.41000000,56.42195000,1704703499999,2478197.44263760,3223,26.35686000,1157735.71899690,0
1704703500000,43907.41000000,43916.00000000,43897.12000000,43915.99000000,62.97757000,1704703799999,2765197.80985340,2824,37.67353000,1654116.60537520,0
1704703800000,43915.99000000,43930.00000000,43892.45000000,43892.46000000,44.67493000,1704704099999,1961752.69387450,2390,19.80013000,869510.92543770,0
1704704100000,43892.45000000,43892.46000000,43851.10000000,43868.53000000,76.94786000,1704704399999,3375776.65002800,3340,33.49003000,1469136.99570760,0
1704704400000,43868.53000000,43920.14000000,43866.33000000,43879.35000000,91.16185000,1704704699999,4001287.48554770,3477,42.55953000,1867846.61838810,0
1704704700000,43879.36000000,43889.42000000,43836.00000000,43859.23000000,171.81611000,1704704999999,7536954.49485660,3862,75.38477000,3306659.00443370,0
1704705000000,43859.24000000,43890.00000000,43846.38000000,43871.10000000,60.59006000,1704705299999,2657737.47836120,2847,30.08116000,1319503.99579110,0
1704705300000,43871.11000000,43900.00000000,43864.78000000,43896.37000000,63.12934000,1704705599999,2770360.43892730,2503,33.37751000,1464705.79293870,0
1704705600000,43896.37000000,43896.37000000,43828.15000000,43834.18000000,60.93159000,1704705899999,2672764.40902540,3369,25.43509000,1115550.32654240,0
1704705900000,43834.19000000,43846.05000000,43820.89000000,43846.00000000,63.55631000,1704706199999,2785878.58298630,3009,23.18094000,1016177.16425920,0
1704706200000,43846.00000000,43846.05000000,43801.10000000,43828.22000000,68.59378000,1704706499999,3006212.85112780,4426,31.90090000,1398049.56991820,0
1704706500000,43828.21000000,43832.00000000,43790.95000000,43821.10000000,62.53241000,1704706799999,2739527.32155660,3634,33.04562000,1447788.96801540,0
1704706800000,43821.10000000,43881.23000000,43821.10000000,43859.43000000,91.18806000,1704707099999,3998817.60592110,3571,51.86333000,2274193.37251880,0
1704707100000,43859.43000000,43870.19000000,43828.46000000,43847.43000000,80.57219000,1704707399999,3533531.46253420,3305,36.87673000,1617179.93120870,0
1704707400000,43847.43000000,43854.90000000,43703.82000000,43703.82000000,148.23082000,1704707699999,6486994.35628370,6975,55.42916000,2425537.23523340,0
1704707700000,43703.82000000,43738.00000000,43641.73000000,43720.46000000,162.37872000,1704707999999,7095450.85474730,7133,71.08112000,3105897.73925170,0
1704708000000,43720.45000000,43753.15000000,43699.99000000,43718.18000000,122.65481000,1704708299999,5362387.41453580,4380,72.55294000,3171852.70696580,0
1704708300000,43718.18000000,43789.11000000,43689.26000000,43789.10000000,103.71191000,1704708599999,4536075.05457770,3803,73.77696000,3227342.38470870,0
1704708600000,43789.11000000,43799.08000000,43769.90000000,43799.07000000,62.46497000,1704708899999,2734893.45838500,2731,41.65095000,1823570.93632660,0
1704708900000,43799.07000000,43941.59000000,43791.00000000,43887.98000000,107.96548000,1704709199999,4737939.73316420,7432,66.00023000,2896266.74085950,0
1704709200000,43887.99000000,43958.00000000,43887.98000000,43955.45000000,67.04080000,1704709499999,2944843.80235430,3494,31.26710000,1373595.04552920,0
1704709500000,43955.45000000,44019.50000000,43947.35000000,43991.11000000,142.81887000,1704709799999,6282494.83889180,5655,103.01588000,4531763.04483450,0
1704709800000,43991.10000000,44044.94000000,43955.15000000,43979.20000000,110.61184000,1704710099999,4866319.97234390,4443,53.65563000,2360626.38798840,0
1704710100000,43979.19000000,43995.96000000,43968.00000000,43988.80000000,60.09615000,1704710399999,2643169.84277990,2924,29.00625000,1275741.50318130,0
1704710400000,43988.80000000,44011.81000000,43960.47000000,43970.04000000,89.75133000,1704710699999,3947572.20971200,3293,35.47556000,1560485.62970100,0
1704710700000,43970.04000000,44050.00000000,43964.00000000,44033.98000000,78.13750000,1704710999999,3437762.41847850,3636,51.95962000,2285876.36103550,0
1704711000000,44033.98000000,44128.19000000,44008.46000000,44078.01000000,148.32348000,1704711299999,6537726.92635350,5990,105.80779000,4663624.27891220,0
1704711300000,44078.01000000,44112.86000000,44040.00000000,44088.85000000,162.58251000,1704711599999,7166641.86385310,5161,93.76202000,4132888.93719930,0
1704711600000,44088.86000000,44125.53000000,44078.78000000,44122.00000000,97.68718000,1704711899999,4307631.97939710,4358,42.06548000,1855014.16205420,0
1704711900000,44122.01000000,44170.00000000,44111.06000000,44149.99000000,277.68006000,1704712199999,12257309.35279250,7726,168.58712000,7441492.86789710,0
1704712200000,44150.00000000,44199.00000000,44140.00000000,44182.25000000,235.48840000,1704712499999,10402983.83780740,7600,156.19479000,6899731.76163280,0
1704712500000,44182.24000000,44182.25000000,43950.00000000,44040.87000000,261.58175000,1704712799999,11524212.72374640,7900,97.44026000,4291687.90257110,0
1704712800000,44040.86000000,44152.00000000,44039.66000000,44128.95000000,195.62750000,1704713099999,8624987.60123480,6531,99.75768000,4398250.88277960,0
1704713100000,44128.95000000,44198.00000000,44115.98000000,44196.69000000,98.55103000,1704713399999,4351835.47161650,4106,56.89086000,2512222.39057100,0
1704713400000,44196.70000000,44245.00000000,44181.98000000,44184.98000000,181.30196000,1704713699999,8014832.91086260,6187,94.93039000,4196576.81972220,0
1704713700000,44184.99000000,44238.00000000,44154.28000000,44234.52000000,122.59780000,1704713999999,5420094.66477410,4502,65.69240000,2904255.03044650,0
1704714000000,44234.53000000,44284.56000000,44221.59000000,44246.23000000,179.31405000,1704714299999,7935243.30741800,8537,103.96105000,4600585.42587390,0
1704714300000,44246.24000000,44394.00000000,44238.23000000,44392.99000000,297.00944000,1704714599999,13167256.50008310,22311,200.83920000,8903302.12477320,0
1704714600000,44392.98000000,44457.75000000,44361.10000000,44440.10000000,402.23566000,1704714899999,17859626.35829570,13559,281.07916000,12480062.83488810,0
1704714900000,44440.10000000,44688.00000000,44418.55000000,44635.99000000,1077.10924000,1704715199999,48027146.27475620,38746,650.01565000,28982148.80792010,0
1704715200000,44636.00000000,45000.00000000,44618.30000000,44959.34000000,1535.27732000,1704715499999,68873582.75635860,59095,1009.90714000,45309735.47515050,0
1704715500000,44959.34000000,44983.79000000,44822.54000000,44921.09000000,673.97879000,1704715799999,30271262.62744860,15169,294.91503000,13245036.20440560,0
1704715800000,44921.09000000,45150.00000000,44906.00000000,45141.09000000,1179.58995000,1704716099999,53123242.13619600,34336,791.98034000,35667388.00145580,0
1704716100000,45141.09000000,45200.00000000,44728.95000000,44845.33000000,966.45479000,1704716399999,43477379.98403580,28826,494.07241000,22235302.79305580,0
1704716400000,44845.34000000,44875.00000000,44703.70000000,44840.27000000,465.92581000,1704716699999,20877856.67325800,12733,226.31600000,10140528.49465810,0
1704716700000,44840.26000000,44919.60000000,44350.00000000,44518.16000000,746.69665000,1704716999999,33331708.35106660,30145,326.70253000,14588691.66510690,0
1704717000000,44518.15000000,44758.02000000,44518.15000000,44750.01000000,484.38597000,1704717299999,21638477.98853930,21815,257.88654000,11517593.13506260,0
1704717300000,44750.00000000,44824.47000000,44715.01000000,44782.00000000,233.42688000,1704717599999,10451522.80624050,14806,120.69160000,5403590.23262670,0
1704717600000,44781.99000000,44942.85000000,44780.00000000,44889.99000000,371.85058000,1704717899999,16688612.01108580,16176,203.63762000,9138904.72838970,0
1704717900000,44890.00000000,44966.07000000,44786.95000000,44888.43000000,297.62015000,1704718199999,13362099.51353580,12946,169.95101000,7630568.29031410,0
1704718200000,44888.42000000,44978.00000000,44888.42000000,44957.18000000,156.06414000,1704718499999,7012830.54001140,6889,86.39671000,3882088.20424250,0
1704718500000,44957.17000000,45120.05000000,44931.10000000,45111.09000000,406.28967000,1704718799999,18298184.52253080,19935,241.11023000,10858264.10841970,0
1704718800000,45111.10000000,45179.14000000,44951.67000000,44981.54000000,486.97902000,1704719099999,21946621.36437550,15550,211.14310000,9517722.66641860,0
1704719100000,44981.55000000,45040.71000000,44948.83000000,45002.00000000,354.81377000,1704719399999,15967492.45474300,9236,177.75936000,7999036.63650320,0
1704719400000,45002.01000000,45084.14000000,44980.00000000,45069.78000000,284.45711000,1704719699999,12811547.43709710,7396,150.35662000,6771964.55043410,0
1704719700000,45069.77000000,45117.78000000,44950.00000000,44960.00000000,356.41854000,1704719999999,16052774.54353750,10752,176.59447000,7952712.83690430,0
1704720000000,44960.01000000,45065.50000000,44954.83000000,45037.16000000,249.32661000,1704720299999,11221247.28574560,7628,120.25132000,5411520.35578870,0
1704720300000,45037.16000000,45160.38000000,44971.11000000,45098.00000000,263.89678000,1704720599999,11900491.38250080,8295,139.01558000,6267947.90588190,0
1704720600000,45098.00000000,45108.38000000,44970.01000000,44990.99000000,273.58301000,1704720899999,12320990.82239930,9403,134.32705000,6048822.81866020,0
1704720900000,44991.00000000,45041.10000000,44932.10000000,44984.19000000,212.54474000,1704721199999,9558953.64005330,7947,104.60829000,4704654.98023650,0
1704721200000,44984.19000000,45022.74000000,44977.82000000,44996.79000000,139.36634000,1704721499999,6271467.35991410,5549,71.13414000,3200735.72266550,0
1704721500000,44996.78000000,45022.70000000,44807.56000000,44851.08000000,342.50878000,1704721799999,15378477.38125590,10236,148.97228000,6688745.94471630,0
1704721800000,44851.08000000,44936.41000000,44849.83000000,44902.94000000,183.75203000,1704722099999,8248536.96153920,6742,95.12875000,4270321.37227820,0
1704722100000,44902.94000000,44956.32000000,44881.65000000,44911.58000000,175.66703000,1704722399999,7891691.24911690,5128,73.28180000,3292000.66821940,0
1704722400000,44911.58000000,44963.58000000,44869.89000000,44910.89000000,164.91746000,1704722699999,7408286.80044980,6064,80.49421000,3615571.49142680,0
1704722700000,44910.89000000,44929.20000000,44832.00000000,44842.66000000,173.09606000,1704722999999,7767143.71632420,5977,78.85314000,3538063.04564400,0
1704723000000,44842.65000000,44976.73000000,44837.19000000,44976.61000000,115.89924000,1704723299999,5207500.30618110,4458,63.71382000,2862628.81904770,0
1704723300000,44976.61000000,45031.31000000,44919.99000000,44924.72000000,190.06130000,1704723599999,8552002.62064530,6298,108.27293000,4872076.13886020,0
1704723600000,44924.73000000,44997.02000000,44921.98000000,44996.98000000,103.64124000,1704723899999,4659553.11036110,5460,55.38474000,2489894.99643310,0
1704723900000,44996.97000000,45018.80000000,44960.00000000,44988.31000000,140.66069000,1704724199999,6328706.58521930,4670,72.13253000,3245480.57817930,0
1704724200000,44988.31000000,45090.00000000,44978.00000000,45034.81000000,250.65089000,1704724499999,11291222.78430910,7185,148.04919000,6669144.76294830,0
1704724500000,45034.80000000,45073.67000000,44955.99000000,44993.89000000,153.76918000,1704724799999,6921301.13467160,5317,69.57271000,3131787.85754370,0
1704724800000,44993.90000000,45049.00000000,44987.15000000,45048.99000000,199.36122000,1704725099999,8973796.63034930,5257,97.21498000,4375702.16627260,0
1704725100000,45049.00000000,45080.75000000,44899.97000000,44906.00000000,275.22143000,1704725399999,12386024.90650810,7715,125.78077000,5659379.96400760,0
1704725400000,44906.00000000,44977.98000000,44850.00000000,44850.00000000,201.34322000,1704725699999,9043064.27894860,7243,99.80762000,4482463.83654040,0
1704725700000,44850.01000000,44871.10000000,44724.37000000,44783.91000000,319.65695000,1704725999999,14319772.28941500,11008,126.79310000,5679551.21733970,0
1704726000000,44783.90000000,44825.82000000,44667.22000000,44689.82000000,251.33083000,1704726299999,11244912.44146960,8827,118.91241000,5320519.57872800,0
1704726300000,44689.83000000,44818.22000000,44689.82000000,44806.21000000,212.00723000,1704726599999,9490470.77960510,6444,124.83481000,5588383.95241050,0
1704726600000,44806.20000000,44874.14000000,44806.20000000,44814.14000000,164.05753000,1704726899999,7355766.81746750,5268,102.29223000,4586364.75311340,0
1704726900000,44814.15000000,44868.56000000,44790.00000000,44790.02000000,160.58416000,1704727199999,7199992.92332110,4805,88.76688000,3980156.04623800,0
1704727200000,44790.02000000,44820.02000000,44736.00000000,44794.85000000,161.18027000,1704727499999,7217617.99215230,5172,85.87970000,3845512.43267470,0
1704727500000,44794.86000000,44812.44000000,44762.28000000,44774.31000000,93.90523000,1704727799999,4205929.21905910,3655,51.99990000,2329025.78869470,0
1704727800000,44774.30000000,44962.66000000,44774.30000000,44935.83000000,285.50367000,1704728099999,12815541.93759250,9774,189.59743000,8510214.80948360,0
1704728100000,44935.83000000,44935.83000000,44850.00000000,44862.57000000,144.31193000,1704728399999,6477784.07531760,5267,60.19223000,2702140.59760910,0
1704728400000,44862.57000000,45333.00000000,44700.00000000,44982.63000000,1564.42907000,1704728699999,70526960.24674320,57083,866.52879000,39075497.02129200,0
1704728700000,44982.64000000,45035.75000000,44856.41000000,44930.87000000,454.58517000,1704728999999,20433165.10023800,14436,221.54769000,9958321.84776190,0
1704729000000,44930.87000000,45036.89000000,44870.00000000,44947.75000000,322.22270000,1704729299999,14490785.32347830,10001,175.68859000,7901069.96622470,0
1704729300000,44947.75000000,45040.00000000,44899.12000000,44963.04000000,269.26765000,1704729599999,12113960.49993760,8140,155.19144000,6981785.01059410,0
1704729600000,44963.04000000,45086.89000000,44963.03000000,45070.01000000,412.37489000,1704729899999,18573940.49408630,10420,244.38431000,11007596.63215600,0
1704729900000,45070.01000000,45171.42000000,44999.42000000,45010.53000000,412.90518000,1704730199999,18618108.61744990,14868,231.39898000,10434975.37952870,0
1704730200000,45010.54000000,45025.77000000,44967.79000000,44997.99000000,180.28092000,1704730499999,8113364.73160670,6500,103.63144000,4663715.13621030,0
1704730500000,44998.00000000,45018.38000000,44925.98000000,44990.73000000,169.34045000,1704730799999,7614884.59740340,6578,72.08146000,3241110.21887650,0
1704730800000,44990.73000000,45046.26000000,44984.31000000,44997.98000000,204.98646000,1704731099999,9227596.35300920,5446,107.36527000,4832659.55155620,0
1704731100000,44997.99000000,45046.07000000,44997.98000000,45026.00000000,143.61474000,1704731399999,6465697.89497120,4428,76.60676000,3448673.05937720,0
1704731400000,45026.00000000,45075.53000000,44906.74000000,44931.80000000,223.33789000,1704731699999,10049276.48437040,7155,91.75186000,4129004.64243890,0
1704731700000,44931.80000000,44939.34000000,44845.85000000,44859.47000000,178.43034000,1704731999999,8011252.27482980,6686,71.80520000,3223977.46072550,0
1704732000000,44859.47000000,44947.71000000,44793.97000000,44922.16000000,257.77899000,1704732299999,11564828.79114720,7529,121.41205000,5447765.91895650,0
1704732300000,44922.16000000,44947.51000000,44801.00000000,44859.17000000,156.78757000,1704732599999,7033788.03747930,6385,58.30169000,2615677.37096000,0
1704732600000,44859.16000000,44948.99000000,44845.93000000,44933.18000000,102.68335000,1704732899999,4610686.49230210,4593,61.19326000,2748087.81548240,0
1704732900000,44933.18000000,44951.03000000,44910.75000000,44940.30000000,88.86215000,1704733199999,3992927.73779380,3614,43.34119000,1947498.24238700,0
1704733200000,44940.31000000,45019.47000000,44903.86000000,45014.85000000,107.62320000,1704733499999,4839229.26384790,5931,57.80967000,2599712.75501320,0
1704733500000,45014.84000000,45014.85000000,44968.11000000,45004.83000000,126.53095000,1704733799999,5693476.88242990,4728,55.40830000,2493050.86629020,0
1704733800000,45004.82000000,45134.00000000,44993.97000000,45131.51000000,181.90204000,1704734099999,8198018.69292630,6994,124.46854000,5609208.46009070,0
1704734100000,45131.51000000,45200.00000000,45065.99000000,45160.94000000,302.14517000,1704734399999,13639385.02099110,9765,170.93831000,7716452.08271180,0
1704734400000,45160.94000000,45310.15000000,45141.39000000,45272.92000000,502.26837000,1704734699999,22723678.94910900,13043,322.04055000,14571292.05117680,0
1704734700000,45272.92000000,45342.86000000,45193.83000000,45296.78000000,304.40406000,1704734999999,13780389.36792020,10071,163.58807000,7405821.58973820,0
1704735000000,45296.79000000,45369.53000000,45229.49000000,45257.54000000,305.96945000,1704735299999,13858037.22678230,10115,174.00116000,7880695.34304740,0
1704735300000,45257.55000000,45442.98000000,45255.71000000,45356.91000000,581.75797000,1704735599999,26395354.01216860,15880,354.45663000,16081185.39683970,0
1704735600000,45356.90000000,45421.10000000,45312.00000000,45402.00000000,290.16297000,1704735899999,13163991.96389500,9301,159.84730000,7251894.29457430,0
1704735900000,45402.01000000,45500.00000000,45330.23000000,45430.51000000,460.36782000,1704736199999,20911749.36423710,13347,274.52435000,12471187.84890620,0
1704736200000,45428.45000000,45560.00000000,45378.52000000,45481.98000000,626.98475000,1704736499999,28513843.95660020,17626,361.46115000,16439593.15578550,0
1704736500000,45481.98000000,45668.88000000,45440.00000000,45648.00000000,504.47259000,1704736799999,22985763.16365780,15986,312.82818000,14253705.97827980,0
1704736800000,45648.01000000,46000.00000000,45648.00000000,45962.21000000,1522.06929000,1704737099999,69800964.00681120,46697,930.52049000,42675459.43915200,0
1704737100000,45962.20000000,46104.83000000,45790.27000000,45848.82000000,1457.62786000,1704737399999,66969914.58086840,33897,918.94897000,42233800.07334850,0
1704737400000,45848.81000000,45976.27000000,45812.36000000,45891.10000000,487.55635000,1704737699999,22386678.86435920,11506,237.88720000,10922069.67276180,0
1704737700000,45891.10000000,45955.24000000,45800.00000000,45888.79000000,339.17592000,1704737999999,15562474.55695790,10352,155.52806000,7135720.06657470,0
1704738000000,45888.80000000,46139.13000000,45850.00000000,46043.73000000,555.49283000,1704738299999,25541969.91704200,13948,343.45027000,15792769.01046190,0
1704738300000,46043.72000000,46043.73000000,45887.46000000,45998.81000000,399.14158000,1704738599999,18348832.09036310,11178,218.95526000,10064801.66000670,0
1704738600000,45998.81000000,46142.85000000,45976.00000000,46131.11000000,397.74215000,1704738899999,18330575.19163520,12391,222.20026000,10239884.36699080,0
